Hit@10,Hit@20,Hit@50,NDCG@10,NDCG@20,NDCG@50,epoch,loss,step
0.0876399576663971,0.11194559186697006,0.1518787294626236,0.04807031899690628,0.054189715534448624,0.062082838267087936,1,9.283234596252441,1
0.09915737062692642,0.12717239558696747,0.1720055788755417,0.0574653185904026,0.06453035026788712,0.07338393479585648,2,8.978423118591309,2
0.10602660477161407,0.1349460780620575,0.18194307386875153,0.06297114491462708,0.07026457041501999,0.07955659180879593,3,8.813525199890137,3
0.11223181337118149,0.14165502786636353,0.1892244666814804,0.06667660176753998,0.07409489899873734,0.08351071178913116,4,8.704846382141113,4
0.11534586548805237,0.14503240585327148,0.19363221526145935,0.06956303119659424,0.07703883945941925,0.08665831387042999,5,8.63086223602295,5
0.11802486330270767,0.14842122793197632,0.196711927652359,0.07147706300020218,0.07913137227296829,0.08869616687297821,6,8.57242202758789,6
0.11952465027570724,0.14980651438236237,0.1994825154542923,0.07254407554864883,0.08017077296972275,0.0900133028626442,7,8.532007217407227,7
0.12085270136594772,0.15083689987659454,0.20121127367019653,0.07395622879266739,0.08151943236589432,0.0914929136633873,8,8.493385314941406,8
0.12259290367364883,0.15316098928451538,0.20302017033100128,0.07522379606962204,0.08291921764612198,0.09279835969209671,9,8.46733570098877,9
0.12334851920604706,0.15358459949493408,0.2053900510072708,0.0757887214422226,0.08341256529092789,0.09366998076438904,10,8.439041137695312,10
0.1246078833937645,0.1555308699607849,0.20659217238426208,0.07692186534404755,0.08473554998636246,0.09485131502151489,11,8.41862964630127,11
0.12613056600093842,0.15720239281654358,0.20860715210437775,0.07786086201667786,0.08567655086517334,0.09584664553403854,12,8.396791458129883,12
0.12663429975509644,0.15738557279109955,0.20945435762405396,0.07867269217967987,0.08643178641796112,0.09672261774539948,13,8.380504608154297,13
0.1271952986717224,0.15782062709331512,0.21053053438663483,0.07982674241065979,0.08753438293933868,0.09794631600379944,14,8.363993644714355,14
0.1283516138792038,0.15874797105789185,0.21108007431030273,0.0807647779583931,0.08844184875488281,0.09879273921251297,15,8.34726333618164,15
0.12926751375198364,0.15946923196315765,0.21216769516468048,0.08135740458965302,0.08896758407354355,0.09938253462314606,16,8.336122512817383,16
0.12919881939888,0.15990428626537323,0.213312566280365,0.08177673071622849,0.08952222764492035,0.10006406158208847,17,8.32249927520752,17
0.1301376074552536,0.1605912148952484,0.2127172350883484,0.08252556622028351,0.09019473940134048,0.10049810260534286,18,8.3118257522583,18
