Hit@10,Hit@20,Hit@50,NDCG@10,NDCG@20,NDCG@50,epoch,loss,step
0.08736754208803177,0.11871784180402756,0.17464713752269745,0.043443918228149414,0.05134052410721779,0.062392689287662506,1,8.738893508911133,1
0.10036054998636246,0.13612979650497437,0.19823682308197021,0.05036482587456703,0.05937384441494942,0.07164174318313599,2,8.475214004516602,2
0.10878071933984756,0.1485072374343872,0.2144835740327835,0.05597401782870293,0.06598811596632004,0.0790189802646637,3,8.340546607971191,3
0.11449676752090454,0.15688343346118927,0.22437672317028046,0.06033693253993988,0.07101031392812729,0.08435513824224472,4,8.24110221862793,4
0.11854196339845657,0.1614122986793518,0.23048849403858185,0.06249086931347847,0.0732734426856041,0.08694551885128021,5,8.162557601928711,5
0.12014685571193695,0.16402849555015564,0.23448972404003143,0.06495540589094162,0.07601234316825867,0.08997566998004913,6,8.103865623474121,6
0.12208151817321777,0.16701841354370117,0.23884271085262299,0.06664401292800903,0.07795246690511703,0.09216853231191635,7,8.056967735290527,7
0.12381831556558609,0.16824956238269806,0.2411511242389679,0.06778009235858917,0.07897091656923294,0.09340249001979828,8,8.019906044006348,8
0.12562106549739838,0.17090973258018494,0.24376730620861053,0.06893932819366455,0.08031859248876572,0.09471836686134338,9,7.990229606628418,9
0.12645648419857025,0.17236071825027466,0.24482257664203644,0.07028075307607651,0.08184759318828583,0.09617458283901215,10,7.964343070983887,10
0.12777557969093323,0.17176713049411774,0.24598777294158936,0.07075903564691544,0.08183120936155319,0.0965200811624527,11,7.940722465515137,11
0.12854504585266113,0.1726904958486557,0.24873587489128113,0.07162686437368393,0.08275819569826126,0.09780573844909668,12,7.923069953918457,12
0.12891878187656403,0.17398759722709656,0.2500549554824829,0.07201926410198212,0.0833662897348404,0.09839291870594025,13,7.904847145080566,13
0.12920458614826202,0.1748889684677124,0.25172579288482666,0.07327850908041,0.08480305224657059,0.09997276961803436,14,7.885494709014893,14
0.13050168752670288,0.17568042874336243,0.25106626749038696,0.07311262935400009,0.08452116698026657,0.09944095462560654,15,7.870720386505127,15
0.1306116133928299,0.17581233382225037,0.2518796920776367,0.07381685078144073,0.08523595333099365,0.10028854757547379,16,7.860020637512207,16
0.13124917447566986,0.17607615888118744,0.25269314646720886,0.0743316113948822,0.08566516637802124,0.10082360357046127,17,7.845258712768555,17
0.1320406198501587,0.17726333439350128,0.2530888617038727,0.074803426861763,0.0862002745270729,0.10120519995689392,18,7.834227085113525,18
0.13173283636569977,0.1778569221496582,0.2535945177078247,0.07492508739233017,0.08653769642114639,0.1015063002705574,19,7.822663307189941,19
0.13155695796012878,0.17768104374408722,0.25341862440109253,0.07510323077440262,0.08673287183046341,0.10173005610704422,20,7.812833309173584,20
0.13331574201583862,0.17845050990581512,0.2543419897556305,0.0758608803153038,0.08722376823425293,0.10223996639251709,21,7.8017683029174805,21
0.1339533030986786,0.17878028750419617,0.25524336099624634,0.07586173713207245,0.08714666217565536,0.10228162258863449,22,7.7920379638671875,22
0.13384337723255157,0.17853844165802002,0.25658443570137024,0.07617174088954926,0.08745043724775314,0.10290226340293884,23,7.782182693481445,23
0.1338653564453125,0.17869234085083008,0.25546321272850037,0.07607415318489075,0.08737878501415253,0.10257486999034882,24,7.7720232009887695,24
0.1344369649887085,0.179395854473114,0.25680428743362427,0.07647304236888885,0.08780612796545029,0.10311903804540634,25,7.763825416564941,25
0.1336674988269806,0.179681658744812,0.2561887204647064,0.07652803510427475,0.08809445053339005,0.1032317727804184,26,7.756298065185547,26
0.13410720229148865,0.18036317825317383,0.25649648904800415,0.07675666362047195,0.08843506127595901,0.1035068929195404,27,7.748380184173584,27
0.13437101244926453,0.1808248609304428,0.25763970613479614,0.07691503316164017,0.08861245959997177,0.10381466895341873,28,7.74111795425415,28
0.13544826209545135,0.18040715157985687,0.2582772672176361,0.07728932797908783,0.08862943202257156,0.10406297445297241,29,7.7332353591918945,29
0.13489864766597748,0.1805390566587448,0.2570461332798004,0.07720513641834259,0.08871255069971085,0.10388468205928802,30,7.72703218460083,30
0.13553620874881744,0.18060502409934998,0.25746384263038635,0.07780221849679947,0.08915217220783234,0.10436338931322098,31,7.717711925506592,31
0.13522842526435852,0.1810227334499359,0.2587389349937439,0.077516108751297,0.08907409757375717,0.10445191711187363,32,7.711441516876221,32
0.1360638439655304,0.18207800388336182,0.25898078083992004,0.07819744944572449,0.08979731053113937,0.1050049439072609,33,7.7073073387146,33
0.13604184985160828,0.18199005722999573,0.25849711894989014,0.07809171825647354,0.08968672156333923,0.10482653975486755,34,7.699971675872803,34
0.13670140504837036,0.1817702054977417,0.2585630714893341,0.07846961170434952,0.08981901407241821,0.10503324121236801,35,7.691200256347656,35
0.13601987063884735,0.18220990896224976,0.2588708698749542,0.078392893075943,0.0900426134467125,0.1052095890045166,36,7.687830448150635,36
0.13632765412330627,0.18146242201328278,0.257969468832016,0.07843157649040222,0.08980179578065872,0.10495490580797195,37,7.682892799377441,37
0.13714109361171722,0.18218792974948883,0.25898078083992004,0.07886959612369537,0.09022680670022964,0.10540542751550674,38,7.676170349121094,38
0.1365475058555603,0.18212196230888367,0.25821131467819214,0.07881258428096771,0.09030500799417496,0.10537201911211014,39,7.669033050537109,39
0.13727299869060516,0.1822538822889328,0.25955238938331604,0.07922618091106415,0.0905679240822792,0.10586865246295929,40,7.664033889770508,40
0.13762475550174713,0.18313327431678772,0.25948643684387207,0.07896390557289124,0.0904221385717392,0.10551144927740097,41,7.660616874694824,41
0.13709712028503418,0.18242976069450378,0.25882688164711,0.07886936515569687,0.09029483050107956,0.10541848838329315,42,7.651417255401611,42
0.13632765412330627,0.18209998309612274,0.25946444272994995,0.07904234528541565,0.09059800207614899,0.10590769350528717,43,7.648128986358643,43
0.13681133091449738,0.18179219961166382,0.25966230034828186,0.07927227020263672,0.09063299000263214,0.10605764389038086,44,7.643949508666992,44
0.13670140504837036,0.18275952339172363,0.25928857922554016,0.0795169547200203,0.09114381670951843,0.10631697624921799,45,7.637086868286133,45
0.13771270215511322,0.1828254759311676,0.25977224111557007,0.08019286394119263,0.09154924750328064,0.10676881670951843,46,7.633458614349365,46
0.13744887709617615,0.18201205134391785,0.25794750452041626,0.07942460477352142,0.0906674787402153,0.10572626441717148,47,7.629083156585693,47
0.13762475550174713,0.18231983482837677,0.25944244861602783,0.08022812753915787,0.09149119257926941,0.10676399618387222,48,7.622722148895264,48
0.1377786546945572,0.18258364498615265,0.2583432197570801,0.08057724684476852,0.09186360239982605,0.10688693821430206,49,7.618242263793945,49
0.1374049186706543,0.18304532766342163,0.2593105435371399,0.08030979335308075,0.09179997444152832,0.10690651088953018,50,7.615054130554199,50
0.1380864381790161,0.18258364498615265,0.2592445909976959,0.08041679114103317,0.09166060388088226,0.10682710260152817,51,7.609993934631348,51
0.1386580467224121,0.18275952339172363,0.25964033603668213,0.08092908561229706,0.0920470803976059,0.1072850450873375,52,7.6078596115112305,52
0.13747087121009827,0.18249571323394775,0.25983819365501404,0.08010748773813248,0.0914713442325592,0.10679447650909424,53,7.602659225463867,53
0.13824033737182617,0.1830013543367386,0.25869497656822205,0.080708809196949,0.09201832860708237,0.10701620578765869,54,7.597157955169678,54
0.13773468136787415,0.18374884128570557,0.25972825288772583,0.0805281549692154,0.09214281290769577,0.10717793554067612,55,7.595259189605713,55
0.1383722424507141,0.18322120606899261,0.26003605127334595,0.08073071390390396,0.0920349508523941,0.10723811388015747,56,7.589513778686523,56
0.13791055977344513,0.18295739591121674,0.25964033603668213,0.08075249195098877,0.0920928493142128,0.10726151615381241,57,7.586606502532959,57
